,smiles,prop,SET,data
2100,<lipo>|C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2cccnc2)c3ccc(F)cc3)C(C)(C)C,0.4,train,lipo
2101,<lipo>|CC(C)c1ccccc1Cc2cc(C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccccc4C(C)(C)C)c(O)c(O)c2O,3.44,train,lipo
2102,<lipo>|COc1ccc(cc1Cl)C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,3.74,train,lipo
2103,<lipo>|O=C(N[C@H]1CN2CCC1CC2)c3ccc(s3)c4ccccn4,0.7,train,lipo
2104,<lipo>|COCCOc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,2.74,train,lipo
2105,<lipo>|CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,3.17,train,lipo
2106,<lipo>|Nc1nc2ccc(OC(F)(F)F)cc2s1,3.34,train,lipo
2107,<lipo>|Oc1ccc(cc1)C2=CC(=O)c3ccccc3N2,2.34,train,lipo
2108,<lipo>|O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,3.4,train,lipo
2109,<lipo>|CCCNC(=O)CSc1ccc(cn1)S(=O)(=O)N2CCCC2,1.55,train,lipo
2110,<lipo>|O=C1N2CCS(=O)(=O)C2=Nc3ccccc13,0.8,train,lipo
2111,<lipo>|CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN4CCOCC4)c2c1,3.1,train,lipo
2112,<lipo>|COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c4cccc(c4)C(=O)N(C)C)C(=O)N)c1,2.69,train,lipo
2113,<lipo>|CC(N)(COP(=O)(O)O)C(=O)O,2.5,train,lipo
2114,<lipo>|CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4ccc(Cl)cc4)nc3N1,3.7,train,lipo
2115,<lipo>|Fc1ccc(cc1F)N2C=CN=C(SCC(=O)NC3CCCC3)C2=O,2.0,train,lipo
2116,<lipo>|OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\3/CCN(C3=O)c4ccccc4,1.85,train,lipo
2117,<lipo>|NS(=O)(=O)c1ccc(Nc2nccc(n2)c3ccccc3)cc1,2.86,train,lipo
2118,<lipo>|CC(C)(C)OC(=O)N1CCN(CC1)c2cnc(OCc3ccc(cc3)S(=O)(=O)C)cn2,3.4,train,lipo
2119,<lipo>|CN(CCOc1ccccc1c2cc(C(=O)N)c(NC(=O)N)s2)Cc3ccccc3,3.46,train,lipo
2120,<lipo>|CC(C)COc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,3.8,train,lipo
2121,<lipo>|OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,1.0,train,lipo
2122,<lipo>|COC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.83,train,lipo
2123,<lipo>|COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCCC4,3.28,train,lipo
2124,<lipo>|CNC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,2.71,train,lipo
2125,<lipo>|CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C)C1,2.73,train,lipo
2126,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)N,3.3,train,lipo
2127,<lipo>|Nc1ccc(Cl)c(c1)c2oc3cccnc3n2,1.97,train,lipo
2128,<lipo>|Clc1cccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)c1,2.74,train,lipo
2129,<lipo>|CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,2.55,train,lipo
2130,<lipo>|COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,3.5,train,lipo
2131,<lipo>|CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,3.47,train,lipo
2132,<lipo>|CN(C)CCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,0.64,train,lipo
2133,<lipo>|C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,2.26,train,lipo
2134,<lipo>|CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.77,train,lipo
2135,<lipo>|Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4cccc(Cl)c4)cc12)c5ccc(F)cc5,2.5,train,lipo
2136,<lipo>|Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)C34CCC(CC(=O)O)(CC3)CC4,1.6,train,lipo
2137,<lipo>|FC(F)(F)Oc1ccccc1S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,4.09,train,lipo
2138,<lipo>|Cc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,2.18,train,lipo
2139,<lipo>|COc1cc(ccc1Cn2ccc3ccc(cc23)C(=O)NCC4CCCC4)C(=O)NS(=O)(=O)c5ccccc5,1.93,train,lipo
2140,<lipo>|CC(=O)Nc1ccc(O)cc1,0.25,train,lipo
2141,<lipo>|CC1(C)CNC(=O)c2sc(nc2C1)N3CCOCC3,1.29,train,lipo
2142,<lipo>|COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.74,train,lipo
2143,<lipo>|CN1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2,2.36,train,lipo
2144,<lipo>|Oc1ccnc2ccccc12,0.8,train,lipo
2145,<lipo>|CS(=O)(=O)Cc1cc(nc(n1)c2ccc3[nH]ccc3c2)N4CCOCC4,2.06,train,lipo
2146,<lipo>|OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4ccc(Cl)cc4,2.25,train,lipo
2147,<lipo>|NC1(CCC1)c2ccc(cc2)N3C(=O)c4ccccc4N=C3c5ccccc5,1.6,train,lipo
2148,<lipo>|CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1,-0.95,train,lipo
2149,<lipo>|CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN2CCC3(CC2)Cc4cc(Cl)ccc4O3,2.76,train,lipo
2150,<lipo>|CC1=CC2=NNC(=O)N2c3cc(ccc13)c4occc4,2.07,train,lipo
2151,<lipo>|NC1=CC2=NNC(=O)N2c3cc(ccc13)c4occc4,2.48,train,lipo
2152,<lipo>|COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3C)c(OC)c1,2.04,train,lipo
2153,<lipo>|COc1ccc(cc1)C2=COc3cc(OC)cc(OC)c3C2=O,3.05,train,lipo
2154,<lipo>|OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NC4CC4)sc13,3.11,train,lipo
2155,<lipo>|Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC34CC5CC(CC(C5)C3)C4,1.18,train,lipo
2156,<lipo>|COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,2.61,train,lipo
2157,<lipo>|CN(C)CCOC(c1ccccc1)c2ccccc2C,1.47,train,lipo
2158,<lipo>|COc1cc(C)c(c(C)c1)S(=O)(=O)N(C)CCOCC(=O)N2CCN(CC2)C3CCN(C)CC3,-0.4,train,lipo
2159,<lipo>|CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(cn6C)C#N)c3C1=O,3.67,train,lipo
2160,<lipo>|Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,3.19,train,lipo
2161,<lipo>|Fc1cccc2[nH]c3CCN(Cc3c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.2,train,lipo
2162,<lipo>|CN1CCN(CC1)C(=O)c2cc3cc(Cl)ccc3[nH]2,2.4,train,lipo
2163,<lipo>|CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O,1.8,train,lipo
2164,<lipo>|CN1CCCC(CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.98,train,lipo
2165,<lipo>|OCC(CO)N1C=Cc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2C1=O,2.62,train,lipo
2166,<lipo>|CCn1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,3.2,train,lipo
2167,<lipo>|O=C(CN1CCOCC1)Nc2c(cnn2c3ccccc3)C#N,0.5,train,lipo
2168,<lipo>|CN1CC(c2ccccc2)c3cccc(N)c3C1,2.08,train,lipo
2169,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC(C)(O)C4,3.18,train,lipo
2170,<lipo>|CN1CCC(CC1)(C#N)c2cccc3ccccc23,2.73,train,lipo
2171,<lipo>|CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3ccc(F)cc3)C2,2.39,train,lipo
2172,<lipo>|C[C@H](CO)N1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,3.49,train,lipo
2173,<lipo>|COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(C)(C)C#N)ccc2C)c1,3.04,train,lipo
2174,<lipo>|CN1CCN(CC1)C(=O)[C@@H]2CCCC[C@H]2C(=O)NCC#N,-0.1,train,lipo
2175,<lipo>|O=C(CC12CC3CC(CC(C3)C1)C2)Nc4cccc5ncccc45,3.83,train,lipo
2176,<lipo>|CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)ncc2F,2.19,train,lipo
2177,<lipo>|CCC(N(CCCN)C(=O)c1ccc(OC)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,1.39,train,lipo
2178,<lipo>|CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,2.8,train,lipo
2179,<lipo>|COc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,2.77,train,lipo
2180,<lipo>|C1CN=C(N1)c2ccc3ccccc3n2,0.6,train,lipo
2181,<lipo>|Clc1ccccc1CN2CCc3sccc3C2,3.46,train,lipo
2182,<lipo>|COc1ccc2nc(N[C@H]3CCC[C@@H](C3)NCc4ccsc4)cc(C)c2c1,2.41,train,lipo
2183,<lipo>|CCc1c(C(=O)C(=O)N)c2c(OCC(=O)N)cccc2n1Cc3ccccc3,2.1,train,lipo
2184,<lipo>|COc1cccc(c1)C(=O)NCCCOc2cccc3ccc(N)nc23,2.46,train,lipo
2185,<lipo>|Cn1nc(cc1NC(=O)Nc2ccc(Cl)cc2)C(C)(C)C,3.97,train,lipo
2186,<lipo>|CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,3.4,train,lipo
2187,<lipo>|COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,1.06,train,lipo
2188,<lipo>|COC1=CC(=N/C/1=C\c2[nH]c(C)cc2C)c3cc4ccccc4[nH]3,2.55,train,lipo
2189,<lipo>|CNc1cccc(CCCc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,0.57,train,lipo
2190,<lipo>|COc1cc2ncc(C(=O)N)c(Nc3ccccc3C)c2cc1OC,3.4,train,lipo
2191,<lipo>|CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C)ccc3Cl)n2)cc1,2.6,train,lipo
2192,<lipo>|O=C(N1CCN(CC1)c2ccccn2)c3cccc(CC4=NNC(=O)c5ccccc45)c3,2.36,train,lipo
2193,<lipo>|CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,-0.75,train,lipo
2194,<lipo>|O[C@H](CNC(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,3.48,train,lipo
2195,<lipo>|CN1CCCC1c2cccnc2,0.5,train,lipo
2196,<lipo>|CNc1ccc2ncc(c3cccc(O)c3)n2n1,2.99,train,lipo
2197,<lipo>|CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)Cc4ccccc4,0.99,train,lipo
2198,<lipo>|NC(=O)C1CCCCC1,0.9,train,lipo
2199,<lipo>|CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0.45,train,lipo
2200,<lipo>|CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,1.67,train,lipo
2201,<lipo>|COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC(=O)N)CC4,3.1,train,lipo
2202,<lipo>|O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncn5)cc3,1.78,train,lipo
2203,<lipo>|NC(=O)c1cccc(N[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,1.01,train,lipo
2204,<lipo>|C[C@H]([C@H](O)c1ccc(O)cc1)N2CCC(O)(CC2)c3ccccc3,0.91,train,lipo
2205,<lipo>|COc1ccc2c(C)cc(N[C@H]3CC[C@@H](C3)NCc4cn(C)c5ccccc45)nc2c1,2.53,train,lipo
2206,<lipo>|ON1C(=O)N(CC2COc3ccccc3O2)c4ccsc4C1=O,1.44,train,lipo
2207,<lipo>|CNC(=O)c1c(F)cccc1Nc2nc(Nc3cc4N(CCc4cc3OC)C(=O)CN(C)C)nc5[nH]ccc25,2.61,train,lipo
2208,<lipo>|OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,0.67,train,lipo
2209,<lipo>|NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)c1,2.97,train,lipo
2210,<lipo>|Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ccc(N)nn4,2.47,train,lipo
2211,<lipo>|COCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.95,train,lipo
2212,<lipo>|C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(n1)N3CCOCC3)c4ccc(F)cn4,3.45,train,lipo
2213,<lipo>|CC(C)C1NCCc2c1sc3ccccc23,2.8,train,lipo
2214,<lipo>|Fc1cnc(NC(=O)C(CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1,3.3,train,lipo
2215,<lipo>|CCC1(NC(=O)N(C)C1=O)c2ccccc2,1.59,train,lipo
2216,<lipo>|CC(C)N1CCC[C@H](CN2C(=O)c3cc(ccc3N=C2C(C)C)c4ccc(F)cc4)C1,3.6,train,lipo
2217,<lipo>|Oc1cccc2ccccc12,2.5,train,lipo
2218,<lipo>|Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1,2.45,train,lipo
2219,<lipo>|O[C@@H](CNCCc1cccc(CNCCc2ccccn2)c1)c3ccc(O)c4NC(=O)Sc34,-0.07,train,lipo
2220,<lipo>|CCN1CCC[C@H]1CNC(=O)c2cc(Br)cc(OC)c2OC,1.2,train,lipo
2221,<lipo>|Clc1cccc(c1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.39,train,lipo
2222,<lipo>|Clc1ccccc1CNC(=O)c2cccnc2Oc3ccccc3,3.68,train,lipo
2223,<lipo>|NC(=O)c1cc(C(=O)N)n(n1)c2cccc(c2)c3cc(ccc3C(F)(F)F)C(F)(F)F,3.4,train,lipo
2224,<lipo>|Nc1cc(nc2c(cnn12)C#N)c3cccs3,2.3,train,lipo
2225,<lipo>|NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)n1,1.71,train,lipo
2226,<lipo>|Cc1c(c2c(NS(=O)(=O)C)cccc2n1CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,-0.83,train,lipo
2227,<lipo>|CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)cc3)CC1,2.81,train,lipo
2228,<lipo>|COc1ccc2C(=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1)C,1.72,train,lipo
2229,<lipo>|OCC(=O)N1CCC(CC1)c2n[nH]c(c3ccc(Cl)cc3)c2c4ccncn4,1.85,train,lipo
2230,<lipo>|Nc1c(nnc2c(cccc12)c3ncccn3)C(=O)NC4CC4,1.5,train,lipo
2231,<lipo>|COCCN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,2.8,train,lipo
2232,<lipo>|CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)C2CCCC2)c3ccccc3,0.69,train,lipo
2233,<lipo>|O=C(C1CC1)c2ccc(OCCCc3c[nH]cn3)cc2,2.68,train,lipo
2234,<lipo>|Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,3.06,train,lipo
2235,<lipo>|Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@H](CC4)C(=O)O)c2,1.3,train,lipo
2236,<lipo>|COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,3.05,train,lipo
2237,<lipo>|CC(C)N1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.62,train,lipo
2238,<lipo>|C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,2.68,train,lipo
2239,<lipo>|Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3F)C(=O)Nc4ccon4,2.6,train,lipo
2240,<lipo>|CNC(=O)c1ccc(Nc2ncc(F)c(n2)c3cnc(C)n3C(C)C)cc1,3.0,train,lipo
2241,<lipo>|COc1ccc(CC(=O)NC(N\C(=N\C#N)\Nc2ccccc2C)C(C)(C)C)cc1OC,2.48,train,lipo
2242,<lipo>|CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C,1.67,train,lipo
2243,<lipo>|O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4ccccc4,1.99,train,lipo
2244,<lipo>|CC1(CCN(CC1)C(=O)COCc2ccncc2)c3ccc(Cl)cc3,2.79,train,lipo
2245,<lipo>|CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cncs5)ccc4C,2.11,train,lipo
2246,<lipo>|COc1ccc(C(CN2CCCC2)N(C)C(=O)Cc3ccc(Cl)c(Cl)c3)c(OC)c1,3.07,train,lipo
2247,<lipo>|CC1N(C(=O)c2ccccc2)c3ccccc3NC1=O,2.11,train,lipo
2248,<lipo>|Cc1cc(O)ccc1N2C(=O)c3ccc(O)cc3C2=O,2.0,train,lipo
2249,<lipo>|COc1cc(OC)nc(n1)N2N=CC(=C(Cl)C2=O)Cl,1.4,train,lipo
2250,<lipo>|CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,2.42,train,lipo
2251,<lipo>|CN1CCOc2nc(ccc12)C#Cc3ccccc3,3.8,train,lipo
2252,<lipo>|COc1cc(cc(OC)c1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,2.54,train,lipo
2253,<lipo>|CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,4.3,train,lipo
2254,<lipo>|CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,-0.15,train,lipo
2255,<lipo>|NC1=NC(=CC(=O)N1)CCc2ccccc2,1.4,train,lipo
2256,<lipo>|COc1ccc(OC)c(CNC(=O)c2cccnc2Oc3ccccc3)c1,3.52,train,lipo
2257,<lipo>|Nc1n[nH]c2ncc3CCCCCCc3c12,2.54,train,lipo
2258,<lipo>|CC(C)c1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(CC3C5)C4,1.15,train,lipo
2259,<lipo>|O=C(CCc1ccncc1)Nc2ccc(cc2)C(=O)c3ccccc3,3.4,train,lipo
2260,<lipo>|CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3c[nH]c(C)n3)CC2)c4ccc(cc4)C(=O)N(C)CC,2.11,train,lipo
2261,<lipo>|CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,3.03,train,lipo
2262,<lipo>|CN1CC=CCC(C1)c2ccc(Cl)c(Cl)c2,3.32,train,lipo
2263,<lipo>|CSc1ccc(OCc2ccccc2)c(\C=C\c3ccc(cn3)C(=O)O)c1,2.45,train,lipo
2264,<lipo>|CCN1CCN(Cc2cnc(c(Cl)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,1.81,train,lipo
2265,<lipo>|CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,3.14,train,lipo
2266,<lipo>|COc1cc2N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)C(=O)C=Cc2cn1,0.68,train,lipo
2267,<lipo>|CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,0.08,train,lipo
2268,<lipo>|OCCCN(Cc1ccc(F)cc1)C(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,3.04,train,lipo
2269,<lipo>|C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,2.47,train,lipo
2270,<lipo>|N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,3.71,train,lipo
2271,<lipo>|O=C1CCCCCN1,-0.08,train,lipo
2272,<lipo>|Cc1cc(C)cc(c1)c2[nH]c3ccccc3c2CCNCCCCc4ccncc4,3.3,train,lipo
2273,<lipo>|ONC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,2.4,train,lipo
2274,<lipo>|O=C(NCc1ccncc1)c2ccc(Oc3ccccc3C#N)cc2,2.57,train,lipo
2275,<lipo>|CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccccn4,3.28,train,lipo
2276,<lipo>|CN[C@@H](C)[C@H](O)c1ccccc1,-1.15,train,lipo
2277,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(OC)cccn34)N5CCN(CC5)C(=O)C,3.5,train,lipo
2278,<lipo>|COc1cc2c(Nc3ncc(NC(=O)c4ccccc4)cn3)ncnc2cc1OCCCN5CCOCC5,2.32,train,lipo
2279,<lipo>|CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23,2.83,train,lipo
2280,<lipo>|CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,3.66,train,lipo
2281,<lipo>|CNC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,-0.54,train,lipo
2282,<lipo>|OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,-0.58,train,lipo
2283,<lipo>|Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C,4.49,train,lipo
2284,<lipo>|CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,2.38,train,lipo
2285,<lipo>|COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,1.67,train,lipo
2286,<lipo>|CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC[C@H](C4)NC(=O)C)ncc2F,3.3,train,lipo
2287,<lipo>|Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,2.69,train,lipo
2288,<lipo>|COc1cc2CC[C@H](NC(=O)C)c3cc(O)ccc3c2c(OC)c1OC,1.81,train,lipo
2289,<lipo>|CCCc1c(O)c(ccc1OCCCOc2ccc3C(=O)C=C(Oc3c2CCC)C(=O)O)C(=O)C,3.0,train,lipo
2290,<lipo>|Cc1cc(ccc1O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)C(=O)N,2.23,train,lipo
2291,<lipo>|NC(=O)c1cncc(c1)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,0.22,train,lipo
2292,<lipo>|CN(C)c1cccc2c(cccc12)S(=O)(=O)Nc3cnccn3,0.9,train,lipo
2293,<lipo>|COc1ccccc1C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,2.93,train,lipo
2294,<lipo>|CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2,2.2,train,lipo
2295,<lipo>|CN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,1.8,train,lipo
2296,<lipo>|OC(=O)COc1ccc(cc1c2ccccc2)[N+](=O)[O-],-0.69,train,lipo
2297,<lipo>|Clc1ccc(cc1)C(=O)Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,1.92,train,lipo
2298,<lipo>|Fc1cccc(COc2ccc(Nc3ncnc4ccc(cc34)c5cccc(c5)N6CCOCC6)cc2Cl)c1,3.2,train,lipo
2299,<lipo>|CN1SC(=O)c2cc(ccc12)S(=O)(=O)N,0.3,train,lipo
2300,<lipo>|CC1(C)Cc2c(c3ccccc3)c(c(CC(=O)O)n2C1)c4ccc(Cl)cc4,3.07,train,lipo
2301,<lipo>|CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4,3.72,train,lipo
2302,<lipo>|COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,2.41,train,lipo
2303,<lipo>|Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4CN5CCOCC5,2.0,train,lipo
2304,<lipo>|Oc1ccc2C(=O)C(=COc2c1)c3ccc(O)c(O)c3,1.88,train,lipo
2305,<lipo>|CNC(=O)C1(CCN(CC[C@H](CN(C)C(=O)c2cc(cc3ccccc23)C#N)c4ccc(Cl)c(Cl)c4)CC1)N5CCCCC5=O,2.5,train,lipo
2306,<lipo>|CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C,1.0,train,lipo
2307,<lipo>|COCCNc1nc(N)c2nc(O)n(Cc3ccccc3)c2n1,2.18,train,lipo
